"","phase","hospital","sales_rep","product","sales_target","potential_revenue","promotional_budget","sr_time_proportion","hosp_code","prod_code","pp_real_revenue","pp_real_volume","pp_sr_sales_performance","pp_deployment_quality_index","pp_customer_relationship_index","pp_promotional_support_index","pp_sales_performance","pp_offer_attractiveness","pp_acc_offer_attractiveness","pp_acc_success_value","sales_training","product_training","field_work","meetings_with_team","kpi_analysis","admin_work","work_time","sales_level","pp_real_revenue_by_sr","pp_real_volume_by_sr","pp_sr_acc_revenue","pp_sales_skills_index","pp_product_knowledge_index","pp_motivation_index","pp_sr_acc_field_work","pp_target_revenue_realization_by_sr","product_price","target_revenue","target_volume","other_time","sr_time","no.hospitals","sr_time_total","last_revenue_by_sr","sr_time_by_hosp","product_time_proportion","sr_acc_field_work","overhead_factor","overhead_time","real_sr_time","pp_experience_index","field_work_peraccount","product_knowledge_addition_current_period","product_knowledge_transfer_value","ss_accumulated_field_work_delta","ss_accumulated_sales_training_delta","ss_experience_index_pp","m_sales_training_delta","m_admin_work_delta","sales_skills_index","product_knowledge_index","srsp_motivation_delta","srsp_sales_skills_delta","srsp_product_knowledge_delta","srsp_time_with_account_delta","sr_sales_performance","dq_admin_work_delta","dq_meetings_with_team_delta","dq_kpi_analysis_factor","deployment_quality_index","ps_promotional_budget_factor","promotional_support_index","sp_field_work_delta","sp_deployment_quality_delta","sales_performance","cr_product_knowledge_delta","cr_promotional_support_delta","cr_pp_customer_relationship_index","customer_relationship_index","oa_customer_relationship_factor","oa_sales_performance_factor","cp_offer_attractiveness","offer_attractiveness","acc_offer_attractiveness","market_share","real_revenue","real_volume","target_revenue_by_sr","target_revenue_percent","bonus_factor","real_revenue_by_sr","target_revenue_realization_by_sr","target_volume_by_sr","real_volume_by_sr","target_volume_realization_by_sr","bonus_tmp","bonus","sr_acc_revenue","experience_index","m_meeting_with_team_delta","m_sales_target_realization_delta","motivation_index"
"11","周期2","中日医院","小木","三代降糖药",40394,675000,14553,0.082,3,3,51038,537,29.315,63,42.738,24.443904,31.69725,45.68338,145,70,8,5,10,15,10,10,100,"junior",2263077,26554,5061590,33,50,63,18,140.11,95,40394,425,80,6.56,2,80,2263077,71.52,0.09,28,0.97,2,6.4,51,5,4.75,46.7,5.9,2.4,7.28,1.25,0.583333333333333,39,55,4.6,1.8,4.75,-3.2,29.1825,4.86666666666667,15,1.06666666666667,71,0.878636,21.477294034944,4,5.26,31.0631875,3.9,2.9659,42.738,46.030835,0.630154175,0.351417583333333,46.291222,46.291222,191,11.645611,78608,827,1703566,0.752765372101789,0.5,2868491,168.38,20464,33330,162.87,103266,51633,7930081,69,-3,-0.419,62
"12","周期2","中日医院","小木","皮肤药",10042,1560000,1617,0.012,3,4,0,0,0,0,0,0,0,0,0,70,8,5,10,15,10,10,100,"junior",2263077,26554,5061590,33,50,63,18,140.11,55,10042,183,80,0.96,2,80,2263077,71.52,0.01,28,0.97,2,0.94,51,5,4.75,46.7,5.9,2.4,7.28,1.25,0.583333333333333,39,55,4.6,1.8,4.75,4.7,3.8175,4.86666666666667,15,1.06666666666667,6,0.625872,0,4,-14,0.263125,3.9,-2.3532,0,0,0,0.00526250000000001,0.315750000000001,0.315750000000001,0,0.473625000000002,7389,134,1703566,0.752765372101789,0.5,2868491,168.38,20464,33330,162.87,103266,51633,7930081,69,-3,-0.419,62
"13","周期2","铁路医院","小白","口服抗生素",1034015,7200000,98670,0.495,4,1,1153745,12963,64.6500715,51,50.4037775,107.347972291351,64.016583859375,65.57269587875,191,70,9,6,10,15,10,10,100,"junior",1927844,22941,4640849,37,30,88,18,113.89,89,1034015,11618,79,39.105,2,78.9842,2168419,50.165,0.78,28,0.63,1,38.61,48,5,6,29.6,5.9,2.6,7,-0.75,0.583333333333333,42,36,8.8,2.3,1.2,6.1525,69.7963215,4.86666666666667,15,1.06666666666667,58,1.39734,150.001615601596,4,4.34,69.4193870898438,1.6,7.99335,50.20188875,55.95756625,0.67978783125,0.727452032167969,70.8386351800781,70.8386351800781,262,21.3354540720313,1536153,17260,2089860,0.963771300657299,0.5,2652110,126.9,25004,31476,125.88,95476,47738,7292959,65,-3,3.9825,89
"14","周期2","铁路医院","小白","一代降糖药",207377,1452000,13915,0.07,4,2,212151,3264,51.265383328125,90,54.2455,32.4994790446084,51.8343311724609,56.4301776662578,165,70,9,6,10,15,10,10,100,"junior",1927844,22941,4640849,37,30,88,18,113.89,65,207377,3190,79,5.53,2,78.9842,2168419,50.165,0.11,28,0.63,1,5.46,48,5,6,29.6,5.9,2.6,7,-0.75,0.583333333333333,42,36,8.8,2.3,1.2,-5.08,50.795383328125,4.86666666666667,15,1.06666666666667,98,0.87098,28.306396258273,4,7.8,52.815120289209,1.6,2.7745,52.12275,54.486175,0.672430875,0.510672165205762,57.5375649123457,57.5375649123457,223,16.5150259649383,239798,3689,2089860,0.963771300657299,0.5,2652110,126.9,25004,31476,125.88,95476,47738,7292959,65,-3,3.9825,89
"15","周期2","铁路医院","小白","三代降糖药",85858,726000,13915,0.07,4,3,81135,854,31.98,72,51.417,28.1076864,33.7889375,47.586515,150,70,9,6,10,15,10,10,100,"junior",1927844,22941,4640849,37,30,88,18,113.89,95,85858,904,79,5.53,2,78.9842,2168419,50.165,0.11,28,0.63,1,5.46,48,5,6,29.6,5.9,2.6,7,-0.75,0.583333333333333,42,36,8.8,2.3,1.2,-5.08,31.51,4.86666666666667,15,1.06666666666667,80,0.87098,24.481232700672,4,5.8,33.439734375,1.6,2.7745,50.7085,53.071925,0.665359625,0.3545863125,47.88956375,47.88956375,198,12.444781875,90349,951,2089860,0.963771300657299,0.5,2652110,126.9,25004,31476,125.88,95476,47738,7292959,65,-3,3.9825,89
"16","周期2","铁路医院","0","皮肤药",0,198000,0,0,4,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,50.165,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"17","周期2","海港医院","小宋","口服抗生素",339336,2178000,32802,0.116,5,1,340871,3830,59.560948928125,60,47.895119047619,35.8779849181168,59.7877333701172,62.0261918360082,185,70,3,3,6,15,10,10,100,"senior",3091311,36357,13086300,80,87,43,12,108.11,89,339336,3813,82,9.512,2,81.9344,2850736,13.448,0.71,18,1.17,2,9.28,89,3,2.25,72.57,4.075,0.9,9.56,0.75,0.583333333333333,86,89,-2.1,7.6,7.45,-13.4,55.198448928125,4.86666666666667,15,1.06666666666667,68,1.09069333333333,39.1318789636239,2,5.06,57.457770038623,6.75,6.86683333333333,47.895119047619,54.7210607142857,0.673605303571428,0.579493240463476,61.7138065706657,61.7138065706657,247,17.0282839423994,370876,4167,2926876,1.02670889201946,1,2706804,92.48,34681,31354,90.41,75098,75098,15793104,94,-5,4.496,44
"18","周期2","海港医院","小宋","一代降糖药",111957,726000,6930,0.024,5,2,114653,1764,55.1408465,75,48.765,30.5278090850906,56.28618063125,59.6790500545,179,70,3,3,6,15,10,10,100,"senior",3091311,36357,13086300,80,87,43,12,108.11,65,111957,1722,82,1.968,2,81.9344,2850736,13.448,0.15,18,1.17,2,1.92,89,3,2.25,72.57,4.075,0.9,9.56,0.75,0.583333333333333,86,89,-2.1,7.6,7.45,-14.24,50.3583465,4.86666666666667,15,1.06666666666667,83,0.7572,23.1156570392306,2,6.16,53.1723050328125,6.75,0.930000000000002,48.765,51.732,0.65866,0.517101490590625,57.3724894354375,57.3724894354375,236,16.448995774175,119420,1837,2926876,1.02670889201946,1,2706804,92.48,34681,31354,90.41,75098,75098,15793104,94,-5,4.496,44
"19","周期2","海港医院","小宋","三代降糖药",27736,242000,6930,0.024,5,3,25289,266,26.41,53,45.8818,28.1057087321371,29.5336875,45.989835,151,70,3,3,6,15,10,10,100,"senior",3091311,36357,13086300,80,87,43,12,108.11,95,27736,292,82,1.968,2,81.9344,2850736,13.448,0.15,18,1.17,2,1.92,89,3,2.25,72.57,4.075,0.9,9.56,0.75,0.583333333333333,86,89,-2.1,7.6,7.45,-14.24,21.6275,4.86666666666667,15,1.06666666666667,60,0.7572,21.2816426519742,2,4.5,24.604046875,6.75,0.930000000000002,45.8818,48.8488,0.644244,0.314026979166667,44.61137875,44.61137875,196,10.5336545,25491,268,2926876,1.02670889201946,1,2706804,92.48,34681,31354,90.41,75098,75098,15793104,94,-5,4.496,44
"20","周期2","海港医院","0","皮肤药",0,99000,0,0,5,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,13.448,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"21","周期2","第六医院","小青","口服抗生素",645987,2376000,61600,0.393,6,1,659386,7409,56.77692583125,85,53.277535,102.56653056,56.9857896016406,61.0852755131813,181,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,89,645987,7258,82,32.226,2,82,1731181,40.262,0.8,30,1.1,2,31.44,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,3.262,60.24792583125,4.86666666666667,15,1.06666666666667,93,1.3348,136.905804991488,4,7.3,61.0923917738477,5.08,7.837,51.6387675,58.5108175,0.6925540875,0.623108701286172,65.0886855771703,65.0886855771703,246,19.0354742308681,452283,5082,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"22","周期2","第六医院","小青","一代降糖药",125189,871200,7700,0.049,6,2,122914,1891,48.58470425625,101,53.1638285714286,47.9491584,50.7555422841406,55.0487513811576,178,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,65,125189,1926,82,4.018,2,82,1731181,40.262,0.1,30,1.1,2,3.92,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,-8.24,46.30470425625,4.86666666666667,15,1.06666666666667,110,0.788,37.7839368192,4,8,49.2174137632227,5.08,1.35,51.5819142857143,54.2374142857143,0.671187071428571,0.445913447738008,53.6022897214233,53.6022897214233,232,14.9409158885693,130165,2003,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"23","周期2","第六医院","小青","三代降糖药",35510,360000,7700,0.049,6,3,35739,376,30.125,53,48.063,26.0807479276376,32.668375,46.82607,154,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,95,35510,374,82,4.018,2,82,1731181,40.262,0.1,30,1.1,2,3.92,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,-8.24,27.845,4.86666666666667,15,1.06666666666667,60,0.788,20.5516293669785,4,4.5,30.15084375,5.08,1.35,48.063,50.7185,0.6535925,0.350201125,47.1557675,47.1557675,201,12.07788375,43480,458,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"24","周期2","第六医院","0","皮肤药",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,40.262,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"25","周期2","小营医院","小青","口服抗生素",624509,3630000,60225,0.38,7,1,635902,7145,61.536412525,59,57.81828125,66.289664997202,62.098214249375,65.67437050955,194,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,89,624509,7017,82,31.16,2,82,1731181,41.738,0.75,30,1.1,2,30.4,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,2.82,64.786412525,4.86666666666667,15,1.06666666666667,67,1.330675,88.2099999701518,4,4.99,65.3123629560938,5.08,7.8266875,53.909140625,60.7744875,0.707744875,0.674060718429219,68.7534381057531,68.7534381057531,263,20.5013752423013,744200,8362,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"26","周期2","小营医院","小青","一代降糖药",188291,1820000,10439,0.064,7,2,253560,3901,60.2706425625,55,50.829,26.3120287392899,58.9893326195313,62.0381194860625,171,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,65,188291,2897,82,5.248,2,82,1731181,41.738,0.13,30,1.1,2,5.12,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,-5.76,59.2306425625,4.86666666666667,15,1.06666666666667,62,0.89756,23.6166245152371,4,4.64,60.2983150767578,5.08,3.439,50.4145,54.42785,0.67213925,0.613579780921094,63.7003568552656,63.7003568552656,235,18.6101070565797,338704,5211,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"27","周期2","小营医院","小青","三代降糖药",23840,259200,10439,0.065,7,3,23680,249,25.125,72,42.1455,23.6935837365797,28.849875,44.96905,146,70,3,3,10,15,10,10,100,"middle",1731181,20971,8347221,55,62,50,20,111.6,95,23840,251,82,5.33,2,82,1731181,41.738,0.13,30,1.1,2,5.2,72,5,2.25,55.84,6.25,0.9,8.72,0.75,0.583333333333333,61,64,0,5.15,5.9,-5.6,24.165,4.86666666666667,15,1.06666666666667,80,0.89756,21.2664130186045,4,5.8,26.69621875,5.08,3.439,42.1455,46.15885,0.63079425,0.327974791666667,44.9102575,44.9102575,191,10.892309,28233,297,1643326,0.949251406987484,0.5,1737065,105.7,19723,21413,108.57,55082,27541,10084286,80,-4,5.5725,51
"28","周期2","小营医院","0","皮肤药",0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,41.738,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"29","周期2","光华医院","小木","口服抗生素",104800,1306800,10208,0.062,8,1,101963,1146,37.1475,93,48.638,36.64631168,41.37875,47.6379,158,70,8,5,10,15,10,10,100,"junior",2263077,26554,5061590,33,50,63,18,140.11,89,104800,1178,80,4.96,2,80,2263077,8.48,0.58,28,0.97,2,4.84,51,5,4.75,46.7,5.9,2.4,7.28,1.25,0.583333333333333,39,55,4.6,1.8,4.75,-16.975,30.1275,4.86666666666667,15,1.06666666666667,101,0.88832,32.5536515915776,4,8,34.7403125,3.9,3.208,48.638,52.0882,0.660441,0.356320416666667,47.796865,47.796865,206,8.678119,113406,1274,1703566,0.752765372101789,0.5,2868491,168.38,20464,33330,162.87,103266,51633,7930081,69,-3,-0.419,62
"30","周期2","光华医院","小木","一代降糖药",70769,435600,3696,0.022,8,2,72921,1122,58.8027379515625,68,52.88125,25.6998274357154,59.8220668295898,63.0481381173047,188,70,8,5,10,15,10,10,100,"junior",2263077,26554,5061590,33,50,63,18,140.11,65,70769,1089,80,1.76,2,80,2263077,8.48,0.21,28,0.97,2,1.72,51,5,4.75,46.7,5.9,2.4,7.28,1.25,0.583333333333333,39,55,4.6,1.8,4.75,-14.84,52.8502379515625,4.86666666666667,15,1.06666666666667,76,0.659136,16.9396814566677,4,5.56,55.9051951710693,3.9,-1.52159999999999,51.440625,51.816585,0.659082925,0.560862342052832,60.0150575231699,60.0150575231699,248,17.504517256951,76250,1173,1703566,0.752765372101789,0.5,2868491,168.38,20464,33330,162.87,103266,51633,7930081,69,-3,-0.419,62
"31","周期2","光华医院","小木","三代降糖药",5670,44100,3696,0.022,8,3,4855,51,25.9625,81,45.6553,21.5242569442553,29.97190625,46.1198225,159,70,8,5,10,15,10,10,100,"junior",2263077,26554,5061590,33,50,63,18,140.11,95,5670,60,80,1.76,2,80,2263077,8.48,0.21,28,0.97,2,1.72,51,5,4.75,46.7,5.9,2.4,7.28,1.25,0.583333333333333,39,55,4.6,1.8,4.75,-14.84,20.01,4.86666666666667,15,1.06666666666667,89,0.659136,14.1874126252086,4,6.88,24.0764765625,3.9,-1.52159999999999,45.6553,46.03126,0.6301563,0.31050984375,43.836842625,43.836842625,203,9.60421115,4235,45,1703566,0.752765372101789,0.5,2868491,168.38,20464,33330,162.87,103266,51633,7930081,69,-3,-0.419,62
"32","周期2","光华医院","0","皮肤药",0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,8.48,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"33","周期2","西河医院","小兰","口服抗生素",78001,1216800,9471,0.027,9,1,85854,965,35.98030545,86,54.4,28.5897328709648,39.259490929375,48.62075927435,159,70,3,3,3,15,10,10,100,"middle",2528031,29356,10131882,76,57,82,11,105.75,89,78001,876,82,2.214,2,82,2528031,5.412,0.41,14,0.72,1,2.19,81,1.5,2.25,52.09,3.275,0.9,9.24,0.75,0.583333333333333,82,59,8.2,7.4,5.35,-18.63125,30.38218045,4.86666666666667,15,1.06666666666667,94,0.85884,24.5540061788994,0.75,7.4,34.1190080698437,4.62,2.471,52.2,55.42315,0.67711575,0.355492010759792,48.4141506455875,48.4141506455875,207,9.0484903873525,110102,1237,2756270,1.09028330744362,1,2729167,99.02,32091,31558,98.34,81073,81073,12861049,88,-4,5.804,84
