"","phase","hospital","sales_rep","product","sales_target","potential_revenue","promotional_budget","sr_time_proportion","hosp_code","prod_code","pp_real_revenue","pp_real_volume","pp_sr_sales_performance","pp_deployment_quality_index","pp_customer_relationship_index","pp_promotional_support_index","pp_sales_performance","pp_offer_attractiveness","pp_acc_offer_attractiveness","pp_acc_success_value","sales_training","product_training","field_work","meetings_with_team","kpi_analysis","admin_work","work_time","sales_level","pp_real_revenue_by_sr","pp_real_volume_by_sr","pp_sr_acc_revenue","pp_sales_skills_index","pp_product_knowledge_index","pp_motivation_index","pp_sr_acc_field_work","pp_target_revenue_realization_by_sr","product_price","target_revenue","target_volume","other_time","sr_time","no.hospitals","sr_time_total","last_revenue_by_sr","sr_time_by_hosp","product_time_proportion","sr_acc_field_work","overhead_factor","overhead_time","real_sr_time","pp_experience_index","field_work_peraccount","product_knowledge_addition_current_period","product_knowledge_transfer_value","ss_accumulated_field_work_delta","ss_accumulated_sales_training_delta","ss_experience_index_pp","m_sales_training_delta","m_admin_work_delta","sales_skills_index","product_knowledge_index","srsp_motivation_delta","srsp_sales_skills_delta","srsp_product_knowledge_delta","srsp_time_with_account_delta","sr_sales_performance","dq_admin_work_delta","dq_meetings_with_team_delta","dq_kpi_analysis_factor","deployment_quality_index","ps_promotional_budget_factor","promotional_support_index","sp_field_work_delta","sp_deployment_quality_delta","sales_performance","cr_product_knowledge_delta","cr_promotional_support_delta","cr_pp_customer_relationship_index","customer_relationship_index","oa_customer_relationship_factor","oa_sales_performance_factor","cp_offer_attractiveness","offer_attractiveness","acc_offer_attractiveness","market_share","real_revenue","real_volume","target_revenue_by_sr","target_revenue_percent","bonus_factor","real_revenue_by_sr","target_revenue_realization_by_sr","target_volume_by_sr","real_volume_by_sr","target_volume_realization_by_sr","bonus_tmp","bonus","sr_acc_revenue","experience_index","m_meeting_with_team_delta","m_sales_target_realization_delta","motivation_index"
"11","周期1","中日医院","小木","三代降糖药",53338,450000,5520,0.033,3,3,34113,359,34.42,56,42,34.88,34.276,45.74208,99,0,8,5,10,15,10,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,95,53338,561,80,2.64,2,80,1399678,68.88,0.04,18,0.98,2,2.57,34,5,4.75,42.55,4.075,2.4,5.6,1.25,0.583333333333333,33,50,4.4,0.6,4,-12.29,29.315,4.86666666666667,15,1.06666666666667,63,0.7008,24.443904,4,4.71,31.69725,3,-0.479999999999997,42,42.738,0.61369,0.352263,45.68338,45.68338,145,11.34169,51038,537,1615261,1.15402328249783,1,2263077,140.11,19276,26554,137.76,81471,81471,5061590,51,-3,2.9835,63
"12","周期1","中日医院","0","皮肤药",0,1200000,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,68.88,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"13","周期1","铁路医院","小白","口服抗生素",939389,6000000,93170,0.555,4,1,810366,9105,59.572259,44,44.875975,77.4326444388467,58.2921209375,60.345522075,125,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,939389,10555,79,43.845,2,79,1443675,57.196,0.77,18,0.645,1,43.29,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,6.705625,64.6500715,4.86666666666667,15,1.06666666666667,51,1.38634,107.347972291351,4,3.78,64.016583859375,1,7.96585,44.875975,50.4037775,0.6520188875,0.6581990063125,65.57269587875,65.57269587875,191,19.2290783515,1153745,12963,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"14","周期1","铁路医院","小白","一代降糖药",190482,1320000,18150,0.112,4,2,166899,2568,49.309133328125,82,52.5408571428571,35.2598191742496,47.1411747054687,51.0206401104777,109,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,190482,2930,79,8.848,2,79,1443675,57.196,0.15,18,0.645,1,8.74,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,0.4625,51.265383328125,4.86666666666667,15,1.06666666666667,90,0.921714285714286,32.4994790446084,4,7,51.8343311724609,1,4.03857142857143,51.2704285714286,54.2455,0.6712275,0.493017961104297,56.4301776662578,56.4301776662578,165,16.0720710665031,212151,3264,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"15","周期1","铁路医院","小白","三代降糖药",96442,660000,9680,0.057,4,3,72593,764,33.805,64,49.325,32.412,34.15975,47.19778,102,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,96442,1015,79,4.503,2,79,1443675,57.196,0.08,18,0.645,1,4.45,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,-7.1,31.98,4.86666666666667,15,1.06666666666667,72,0.8672,28.1076864,4,5.32,33.7889375,1,2.68000000000001,49.325,51.417,0.657085,0.355051916666667,47.586515,47.586515,150,12.2932575,81135,854,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"16","周期1","铁路医院","0","皮肤药",0,132000,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,57.196,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"17","周期1","海港医院","小白","口服抗生素",325240,1980000,32200,0.192,5,1,270632,3041,60.973448928125,53,43.1142857142857,33.1385328677187,56.0680866960938,58.3918795640446,123,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,325240,3654,79,15.168,2,79,1443675,21.804,0.7,18,0.645,1,14.98,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,-6.275,59.560948928125,4.86666666666667,15,1.06666666666667,60,1.08266666666667,35.8779849181168,4,4.5,59.7877333701172,1,6.81666666666667,43.1142857142857,47.895119047619,0.639475595238095,0.607452800441406,62.0261918360082,62.0261918360082,185,17.2157151016049,340871,3830,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"18","周期1","海港医院","小白","一代降糖药",106006,660000,10580,0.063,5,2,99484,1531,56.5058465,67,46.088,33.7996114759639,54.522183025,57.701557667,119,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,106006,1631,79,4.977,2,79,1443675,21.804,0.23,18,0.645,1,4.91,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,-6.18,55.1408465,4.86666666666667,15,1.06666666666667,75,0.9032,30.5278090850906,4,5.5,56.28618063125,1,3.58,46.088,48.765,0.643825,0.565434167575,59.6790500545,59.6790500545,179,17.3716200218,114653,1764,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"19","周期1","海港医院","小白","三代降糖药",35150,220000,3680,0.021,5,3,23701,249,32.225,46,46.525,42.6567944574689,34.95275,46.70122,105,0,9,6,10,15,10,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,35150,370,79,1.659,2,79,1443675,21.804,0.08,18,0.645,1,1.64,34,5,6,24.02,4.075,2.6,5.6,-0.75,0.583333333333333,37,30,8.7,1.4,0,-15.08,26.41,4.86666666666667,15,1.06666666666667,53,0.65888,28.1057087321371,4,3.94,29.5336875,1,-1.528,46.525,45.8818,0.629409,0.34689125,45.989835,45.989835,151,11.4949175,25289,266,1692709,1.17250004329229,1,1927844,113.89,20155,22941,113.82,65869,65869,4640849,48,-3,4.95825,88
"20","周期1","海港医院","0","皮肤药",0,66000,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,21.804,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"21","周期1","第六医院","小青","口服抗生素",589623,3960000,58520,0.38,6,1,461988,5191,53.85192583125,77,46.4695,77.376,51.6923809128125,54.7216713858375,120,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,589623,6625,82,31.16,2,82,1298513,40.344,0.77,20,1.11,2,30.4,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,2.82,56.77692583125,4.86666666666667,15,1.06666666666667,85,1.32556,102.56653056,4,6.4,56.9857896016406,4.94,7.8139,46.4695,53.277535,0.666387675,0.573829475219688,61.0852755131813,61.0852755131813,181,16.6511653079088,659386,7409,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"22","周期1","第六医院","小青","一代降糖药",129628,792000,12920,0.084,6,2,107679,1657,48.34970425625,93,49.8254285714286,55.8171428571429,50.0680563678125,53.6385865915232,123,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,65,129628,1994,82,6.888,2,82,1298513,40.344,0.17,20,1.11,2,6.72,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,-2.56,48.58470425625,4.86666666666667,15,1.06666666666667,101,0.85904,47.9491584,4,8,50.7555422841406,4.94,2.476,49.8254285714286,53.1638285714286,0.665819142857143,0.473599761114532,55.0487513811576,55.0487513811576,178,15.519500552463,122914,1891,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"23","周期1","第六医院","小青","三代降糖药",44092,300000,4560,0.028,6,3,29952,315,35.25,46,47.27,39.3731097941389,36.3465,46.96172,107,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,95,44092,464,82,2.296,2,82,1298513,40.344,0.06,20,1.11,2,2.24,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,-13.28,30.125,4.86666666666667,15,1.06666666666667,53,0.6624,26.0807479276376,4,3.94,32.668375,4.94,-1.44,47.27,48.063,0.640315,0.353557833333333,46.82607,46.82607,154,11.913035,35739,376,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"24","周期1","第六医院","0","皮肤药",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,40.344,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"25","周期1","小营医院","小青","口服抗生素",592322,3300000,58500,0.382,7,1,526916,5920,58.577412525,52,52.0206875,50.0110637474176,59.4476194225,62.6064234842,128,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,592322,6655,82,31.324,2,82,1298513,41.656,0.75,20,1.11,2,30.56,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,2.888,61.536412525,4.86666666666667,15,1.06666666666667,59,1.3255,66.289664997202,4,4.42,62.098214249375,4.94,7.81375,51.01034375,57.81828125,0.68909140625,0.6351785709925,65.67437050955,65.67437050955,194,19.26974820382,635902,7145,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"26","周期1","小营医院","小青","一代降糖药",159874,1400000,15600,0.103,7,2,151577,2332,58.6806425625,48,46.968,29.5242692316987,51.065402790625,54.144235013875,109,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,65,159874,2460,82,8.446,2,82,1298513,41.656,0.2,20,1.11,2,8.24,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,0.15,60.2706425625,4.86666666666667,15,1.06666666666667,55,0.8912,26.3120287392899,4,4.1,58.9893326195313,4.94,3.28,46.968,50.829,0.654145,0.597871991434375,62.0381194860625,62.0381194860625,171,18.1114358458188,253560,3901,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"27","周期1","小营医院","小青","三代降糖药",35657,216000,3900,0.023,7,3,20401,215,30.85,64,41.3525,35.7692991192326,34.9685,45.66798,101,0,3,3,10,15,10,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,95,35657,375,82,1.886,2,82,1298513,41.656,0.05,20,1.11,2,1.84,61,5,2.25,54.4,4.45,0.9,8.06,0.75,0.583333333333333,55,62,-0.3,4.25,5.7,-14.48,25.125,4.86666666666667,15,1.06666666666667,72,0.6624,23.6935837365797,4,5.32,28.849875,4.94,-1.44,41.3525,42.1455,0.6107275,0.3423325,44.96905,44.96905,146,10.96286,23680,249,1551196,1.19459412420207,1,1731181,111.6,18573,20971,112.91,57960,57960,8347221,72,-4,5.13,50
"28","周期1","小营医院","0","皮肤药",0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,41.656,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"29","周期1","光华医院","小木","口服抗生素",146737,1188000,14300,0.091,8,1,107799,1211,44.17,85,45.7095,41.8528,47.4325,49.969,110,0,8,5,10,15,10,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,89,146737,1649,80,7.28,2,80,1399678,11.12,0.65,18,0.98,2,7.1,34,5,4.75,42.55,4.075,2.4,5.6,1.25,0.583333333333333,33,50,4.4,0.6,4,-16.125,37.1475,4.86666666666667,15,1.06666666666667,93,0.8756,36.64631168,4,7.3,41.37875,3,2.89,45.7095,48.638,0.64319,0.365171666666667,47.6379,47.6379,158,8.58274,101963,1146,1615261,1.15402328249783,1,2263077,140.11,19276,26554,137.76,81471,81471,5061590,51,-3,2.9835,63
"30","周期1","光华医院","小木","一代降糖药",67117,396000,6600,0.042,8,2,64900,998,62.8427379515625,60,52.8825,34.5427788114454,58.0320534636719,61.7595784938438,125,0,8,5,10,15,10,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,65,67117,1033,80,3.36,2,80,1399678,11.12,0.3,18,0.98,2,3.28,34,5,4.75,42.55,4.075,2.4,5.6,1.25,0.583333333333333,33,50,4.4,0.6,4,-10.16,58.8027379515625,4.86666666666667,15,1.06666666666667,68,0.744,25.6998274357154,4,5.06,59.8220668295898,3,0.6,51.44125,52.88125,0.66440625,0.607864801955078,63.0481381173047,63.0481381173047,188,18.4144414351914,72921,1122,1615261,1.15402328249783,1,2263077,140.11,19276,26554,137.76,81471,81471,5061590,51,-3,2.9835,63
"31","周期1","光华医院","小木","三代降糖药",10316,42000,880,0.006,8,3,4756,50,34.2175,73,46.3265,35.0512261338185,36.464125,46.78243,113,0,8,5,10,15,10,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,95,10316,109,80,0.48,2,80,1399678,11.12,0.04,18,0.98,2,0.47,34,5,4.75,42.55,4.075,2.4,5.6,1.25,0.583333333333333,33,50,4.4,0.6,4,-18.59,25.9625,4.86666666666667,15,1.06666666666667,81,0.61408,21.5242569442553,4,5.92,29.97190625,3,-2.648,46.3265,45.6553,0.6282765,0.349812708333333,46.1198225,46.1198225,159,11.55991125,4855,51,1615261,1.15402328249783,1,2263077,140.11,19276,26554,137.76,81471,81471,5061590,51,-3,2.9835,63
"32","周期1","光华医院","0","皮肤药",0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,11.12,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"33","周期1","西河医院","小兰","口服抗生素",95232,936000,9310,0.04,9,1,60736,682,41.40630545,78,52.815,33.5402778871008,43.7310473675,47.3925311569,110,0,3,3,3,15,10,10,100,"middle",2003851,23438,7603851,71,55,81,8,74.49,89,95232,1070,82,3.28,2,82,2003851,6.642,0.49,11,0.735,1,3.24,67,1.5,2.25,50.55,2.6375,0.9,8.42,0.75,0.583333333333333,76,57,8.1,6.98,5.05,-17.975,35.98030545,4.86666666666667,15,1.06666666666667,86,0.8524,28.5897328709648,0.75,6.52,39.259490929375,4.26,2.31,51.4075,54.4,0.672,0.362345987905833,48.62075927435,48.62075927435,159,9.17245556461,85854,965,2390530,1.19296794023109,1,2528031,105.75,27924,29356,105.13,80202,80202,10131882,81,-4,5.56875,82
"34","周期1","西河医院","小兰","一代降糖药",77794,432000,7790,0.033,9,2,78330,1205,61.26079435625,78,52.315,37.6418736984143,58.6720028909375,62.106842081475,122,0,3,3,3,15,10,10,100,"middle",2003851,23438,7603851,71,55,81,8,74.49,65,77794,1197,82,2.706,2,82,2003851,6.642,0.41,11,0.735,1,2.67,67,1.5,2.25,50.55,2.6375,0.9,8.42,0.75,0.583333333333333,76,57,8.1,6.98,5.05,-11.99,58.82729435625,4.86666666666667,15,1.06666666666667,86,0.7916,29.7973072196648,0.75,6.52,60.1299714899219,4.26,1.395,51.1575,53.55525,0.66777625,0.611559657879063,63.4046294727437,63.4046294727437,185,18.5213888418231,80012,1231,2390530,1.19296794023109,1,2528031,105.75,27924,29356,105.13,80202,80202,10131882,81,-4,5.56875,82
