"","phase","hospital","sales_rep","product","sales_target","potential_revenue","promotional_budget","sr_time_proportion","hosp_code","prod_code","pp_real_revenue","pp_real_volume","pp_sr_sales_performance","pp_deployment_quality_index","pp_customer_relationship_index","pp_promotional_support_index","pp_sales_performance","pp_offer_attractiveness","pp_acc_offer_attractiveness","pp_acc_success_value","sales_training","product_training","field_work","meetings_with_team","kpi_analysis","admin_work","work_time","sales_level","pp_real_revenue_by_sr","pp_real_volume_by_sr","pp_sr_acc_revenue","pp_sales_skills_index","pp_product_knowledge_index","pp_motivation_index","pp_sr_acc_field_work","pp_target_revenue_realization_by_sr","product_price","target_revenue","target_volume","other_time","sr_time","no.hospitals","sr_time_total","last_revenue_by_sr","sr_time_by_hosp","product_time_proportion","sr_acc_field_work","overhead_factor","overhead_time","real_sr_time","pp_experience_index","field_work_peraccount","product_knowledge_addition_current_period","product_knowledge_transfer_value","ss_accumulated_field_work_delta","ss_accumulated_sales_training_delta","ss_experience_index_pp","m_sales_training_delta","m_admin_work_delta","sales_skills_index","product_knowledge_index","srsp_motivation_delta","srsp_sales_skills_delta","srsp_product_knowledge_delta","srsp_time_with_account_delta","sr_sales_performance","dq_admin_work_delta","dq_meetings_with_team_delta","dq_kpi_analysis_factor","deployment_quality_index","ps_promotional_budget_factor","promotional_support_index","sp_field_work_delta","sp_deployment_quality_delta","sales_performance","cr_product_knowledge_delta","cr_promotional_support_delta","cr_pp_customer_relationship_index","customer_relationship_index","oa_customer_relationship_factor","oa_sales_performance_factor","cp_offer_attractiveness","offer_attractiveness","acc_offer_attractiveness","market_share","real_revenue","real_volume","target_revenue_by_sr","target_revenue_percent","bonus_factor","real_revenue_by_sr","target_revenue_realization_by_sr","target_volume_by_sr","real_volume_by_sr","target_volume_realization_by_sr","bonus_tmp","bonus","sr_acc_revenue","experience_index","m_meeting_with_team_delta","m_sales_target_realization_delta","motivation_index"
"11","周期2","中日医院","小白","三代降糖药",50000,675000,16940,0.06,3,3,53286,561,35.86,60,45.8175714285714,34.2421942857143,36.489,46.6826342857143,146,70,7,3,11,5,8,2,100,"junior",2815837,32949,5528842,37,29,90,15,129.1,95,50000,526,92,5.52,2,92,2815837,48.76,0.11,26,0.6,1,5.46,54,5.5,2.25,28.67,5.55,2.1,7.52,3.25,-3.33333333333333,42,31,9,2.3,0.2,-5.08,35.37,-2.66666666666667,8,0.933333333333333,60,0.907885714285714,31.0879990177959,4.5,4.5,36.77475,1.1,3.69714285714286,45.8175714285714,48.6057142857143,0.643028571428571,0.359033,47.2631228571429,47.2631228571429,193,12.1315614285714,81888,862,3109601,1.10432564100834,1,3322619,106.85,36888,39499,107.08,106507,106507,8851461,74,5,5.48625,94
"12","周期2","中日医院","小白","皮肤药",92308,1560000,9240,0.03,3,4,0,0,0,0,0,0,0,0,0,70,7,3,11,5,8,2,100,"junior",2815837,32949,5528842,37,29,90,15,129.1,55,92308,1678,92,2.76,2,92,2815837,48.76,0.06,26,0.6,1,2.73,54,5.5,2.25,28.67,5.55,2.1,7.52,3.25,-3.33333333333333,42,31,9,2.3,0.2,13.65,8.875,-2.66666666666667,8,0.933333333333333,2,0.8496,0,4.5,-18,3.28125,1.1,2.24,0,1.841,0.03682,0.065625,5.4103,5.4103,5,8.11545,126601,2302,3109601,1.10432564100834,1,3322619,106.85,36888,39499,107.08,106507,106507,8851461,74,5,5.48625,94
"13","周期2","铁路医院","小宋","口服抗生素",1022159,7200000,81840,0.31,4,1,1130374,12701,62.520259,48,52.2922125,103.937838630264,62.325224484375,64.73260412875,190,70,7,2,9,5,8,2,100,"senior",2197285,26277,12192274,81,86,45,14,110.25,89,1022159,11485,93,28.83,2,93,2197285,46.5,0.62,23,1.15,2,28.21,86,4.5,1.125,71.96,5.0125,2.1,9.44,3.25,-3.33333333333333,87,87,-1.5,7.65,7.35,1.88925,65.902384,-2.66666666666667,8,0.933333333333333,48,1.36368,141.737951783318,3.5,3.56,65.8950941210938,6.65,7.9092,51.14610625,58.61458625,0.69307293125,0.681636223574219,68.6210906644531,68.6210906644531,259,20.4484362657813,1472287,16543,2169740,0.987464074983445,0.5,2724371,125.56,26084,32633,125.11,98077,49038,14916645,93,4,4.083,48
"14","周期2","铁路医院","小宋","一代降糖药",235426,1452000,23760,0.09,4,2,214286,3297,51.439133328125,85,56.4812857142857,33.1643784918942,51.7946436724609,56.834472309115,166,70,7,2,9,5,8,2,100,"senior",2197285,26277,12192274,81,86,45,14,110.25,65,235426,3622,93,8.37,2,93,2197285,46.5,0.18,23,1.15,2,8.19,86,4.5,1.125,71.96,5.0125,2.1,9.44,3.25,-3.33333333333333,87,87,-1.5,7.65,7.35,0.11875,53.936008328125,-2.66666666666667,8,0.933333333333333,84,0.985828571428571,32.6943918709805,3.5,6.28,54.831667164209,6.65,5.48114285714286,53.2406428571429,59.1308857142857,0.695654428571429,0.546970008955762,60.6443776802028,60.6443776802028,227,17.6933133040609,256907,3952,2169740,0.987464074983445,0.5,2724371,125.56,26084,32633,125.11,98077,49038,14916645,93,4,4.083,48
"15","周期2","铁路医院","小宋","三代降糖药",118484,726000,26400,0.1,4,3,84284,887,36.415,67,54.9035714285714,31.3007314285714,36.9991875,48.5406492857143,151,70,7,2,9,5,8,2,100,"senior",2197285,26277,12192274,81,86,45,14,110.25,95,118484,1247,93,9.3,2,93,2197285,46.5,0.2,23,1.15,2,9.1,86,4.5,1.125,71.96,5.0125,2.1,9.44,3.25,-3.33333333333333,87,87,-1.5,7.65,7.35,1.1,39.4025,-2.66666666666667,8,0.933333333333333,67,1.016,31.8015431314286,3.5,4.99,39.974671875,6.65,6,52.4517857142857,58.6792857142857,0.693396428571429,0.3632995625,49.5338308928571,49.5338308928571,201,13.2669154464286,96318,1014,2169740,0.987464074983445,0.5,2724371,125.56,26084,32633,125.11,98077,49038,14916645,93,4,4.083,48
"16","周期2","铁路医院","0","皮肤药",0,198000,0,0,4,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,46.5,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"17","周期2","海港医院","小青","口服抗生素",315743,2178000,34100,0.16,5,1,335449,3769,58.548448928125,57,49.1046428571429,34.8428002723443,58.8178583701172,61.569786597913,185,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,89,315743,3548,91,14.56,4,91,1730266,23.66,0.62,27,1.08,2,14.24,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-7.2,56.973448928125,-2.66666666666667,8,0.933333333333333,57,1.108,38.6058227017575,1.5,4.26,58.3615512886231,5.36,6.975,49.1046428571429,55.5143928571429,0.677571964285714,0.590338615463477,62.5231954992372,62.5231954992372,248,17.5139172995423,381453,4286,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"18","周期2","海港医院","小青","一代降糖药",113566,726000,12650,0.06,5,2,115198,1772,55.1808465,70,50.4905,31.0956425578868,56.09368063125,59.8855500545,179,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,65,113566,1747,91,5.46,4,91,1730266,23.66,0.23,27,1.08,2,5.34,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-5.32,54.5458465,-2.66666666666667,8,0.933333333333333,70,0.8558,26.6116509010395,1.5,5.2,56.0478050328125,5.36,2.395,50.24525,53.678,0.66839,0.56257366039375,60.490019623625,60.490019623625,239,17.6470058870875,128117,1971,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"19","周期2","海港医院","小青","三代降糖药",31490,242000,8250,0.04,5,3,26570,280,30.05,50,49.9525,36.6848432334233,32.0531875,47.154755,152,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,95,31490,331,91,3.64,4,91,1730266,23.66,0.15,27,1.08,2,3.56,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-9.32,27.415,-2.66666666666667,8,0.933333333333333,50,0.81,29.7147230190729,1.5,3.7,29.389546875,5.36,1.625,49.9525,52.88475,0.66442375,0.3459303125,47.33276875,47.33276875,199,12.166384375,29443,310,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"20","周期2","海港医院","0","皮肤药",0,99000,0,0,5,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,23.66,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"21","周期2","第六医院","小白","口服抗生素",650522,2376000,56320,0.3,6,1,642234,7216,56.34392583125,80,51.53925,90.220416,56.4660396016406,60.3633985131813,180,70,7,3,11,5,8,2,100,"junior",2815837,32949,5528842,37,29,90,15,129.1,89,650522,7309,92,27.6,2,92,2815837,43.24,0.64,26,0.6,1,27.3,54,5.5,2.25,28.67,5.55,2.1,7.52,3.25,-3.33333333333333,42,31,9,2.3,0.2,1.485,59.13642583125,-2.66666666666667,8,0.933333333333333,79,1.31896,118.99711988736,4.5,5.74,59.8418292738477,1.1,7.7961,50.769625,56.22209,0.68111045,0.608101951286172,63.7305350771703,63.7305350771703,244,18.2383210463022,433343,4869,3109601,1.10432564100834,1,3322619,106.85,36888,39499,107.08,106507,106507,8851461,74,5,5.48625,94
"22","周期2","第六医院","小白","一代降糖药",135683,871200,14960,0.08,6,2,125126,1925,49.78970425625,96,52.6104285714286,50.9052342857143,51.5042922841406,55.7467213811576,179,70,7,3,11,5,8,2,100,"junior",2815837,32949,5528842,37,29,90,15,129.1,65,135683,2087,92,7.36,2,92,2815837,43.24,0.17,26,0.6,1,7.28,54,5.5,2.25,28.67,5.55,2.1,7.52,3.25,-3.33333333333333,42,31,9,2.3,0.2,-1.44,51.11970425625,-2.66666666666667,8,0.933333333333333,95,0.88352,44.9757925961143,4.5,7.5,52.9408512632227,1.1,3.088,51.3052142857143,53.6974142857143,0.668487071428571,0.512935322738008,57.5156022214233,57.5156022214233,237,16.5062408885693,143802,2212,3109601,1.10432564100834,1,3322619,106.85,36888,39499,107.08,106507,106507,8851461,74,5,5.48625,94
"23","周期2","第六医院","小白","三代降糖药",73559,360000,16720,0.09,6,3,36913,389,36.69,50,50.055,35.9082761322547,37.469125,47.60853,155,70,7,3,11,5,8,2,100,"junior",2815837,32949,5528842,37,29,90,15,129.1,95,73559,774,92,8.28,2,92,2815837,43.24,0.19,26,0.6,1,8.19,54,5.5,2.25,28.67,5.55,2.1,7.52,3.25,-3.33333333333333,42,31,9,2.3,0.2,0.19,38.835,-2.66666666666667,8,0.933333333333333,50,0.905371428571429,32.5103272593968,4.5,3.7,39.45853125,1.1,3.63428571428572,50.0275,52.7747857142857,0.663873928571429,0.362611375,48.3116396428571,48.3116396428571,203,12.6558198214286,45561,480,3109601,1.10432564100834,1,3322619,106.85,36888,39499,107.08,106507,106507,8851461,74,5,5.48625,94
"24","周期2","第六医院","0","皮肤药",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,43.24,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"25","周期2","小营医院","小青","口服抗生素",587356,3630000,46970,0.28,7,1,619149,6957,60.102412525,56,57.0935580357143,53.1546163258267,60.812214249375,64.6035058666929,193,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,89,587356,6600,91,25.48,4,91,1730266,41.86,0.61,27,1.08,2,24.92,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,0.414000000000001,62.334412525,-2.66666666666667,8,0.933333333333333,56,1.2697,67.4904163489021,1.5,4.18,62.8648629560938,5.36,7.611375,53.5467790178571,60.3701727678572,0.703701727678571,0.644378355473125,66.8107704355304,66.8107704355304,260,19.7243081742121,715992,8045,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"26","周期2","小营医院","小青","一代降糖药",212263,1820000,15400,0.09,7,2,252005,3877,59.9056425625,52,50.7205,25.9813569238949,58.5050826195312,61.6677594860625,171,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,65,212263,3266,91,8.19,4,91,1730266,41.86,0.2,27,1.08,2,8.01,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,0.00624999999999987,61.9337675625,-2.66666666666667,8,0.933333333333333,52,0.8888,23.0922300339578,1.5,3.86,61.9235963267578,5.36,3.22,50.36025,54.32925,0.67164625,0.633083155921094,64.8508393552656,64.8508393552656,236,18.9552518065797,344986,5307,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"27","周期2","小营医院","小青","三代降糖药",49434,259200,15400,0.09,7,3,25194,265,32.075,67,45.105,31.4769832249247,33.833875,46.32771,147,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,95,49434,520,91,8.19,4,91,1730266,41.86,0.2,27,1.08,2,8.01,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,0.00999999999999979,34.105,-2.66666666666667,8,0.933333333333333,67,0.8888,27.9767426903131,1.5,4.99,35.11021875,5.36,3.22,45.105,49.074,0.64537,0.356813625,47.2236175,47.2236175,194,12.11180875,31394,330,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"28","周期2","小营医院","0","皮肤药",0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,41.86,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"29","周期2","光华医院","小青","口服抗生素",70470,1306800,11880,0.07,8,1,103820,1167,37.495,88,49.9448571428571,38.0740900571429,41.368875,47.8984814285714,158,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,89,70470,792,91,6.37,4,91,1730266,11.83,0.54,27,1.08,2,6.23,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-17.2125,30.91375,-2.66666666666667,8,0.933333333333333,87,0.84656,32.2320016787749,1.5,6.64,34.93053125,5.36,2.164,49.9448571428571,53.2274571428571,0.666137285714286,0.356574041666667,48.0399339285714,48.0399339285714,206,8.82396035714286,115312,1296,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"30","周期2","光华医院","小青","一代降糖药",69776,435600,5060,0.03,8,2,72508,1116,58.2427379515625,64,53.43875,25.285314089978,59.1835668295899,62.6999181173047,188,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,65,69776,1073,91,2.73,4,91,1730266,11.83,0.23,27,1.08,2,2.67,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-11.99,54.2727379515625,-2.66666666666667,8,0.933333333333333,64,0.6824,17.254698335001,1.5,4.78,56.5314451710693,5.36,-0.939999999999998,51.719375,52.984375,0.664921875,0.568377342052832,60.6995155231699,60.6995155231699,249,17.709854656951,77144,1187,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"31","周期2","光华医院","小青","三代降糖药",27523,44100,5060,0.03,8,3,5011,53,29.6175,76,48.324,25.6574975299551,32.47865625,46.8630925,160,70,10,4,10,5,8,2,100,"middle",1730266,21547,8346306,56,65,52,17,97.44,95,27523,290,91,2.73,4,91,1730266,11.83,0.23,27,1.08,2,2.67,72,2.5,3.5,58,5.725,2.8,8.72,-2,-3.33333333333333,62,68,0.8,5.3,6.3,-11.99,25.6475,-2.66666666666667,8,0.933333333333333,76,0.6824,17.5086763144414,1.5,5.56,28.5422890625,5.36,-0.939999999999998,48.324,49.589,0.647945,0.340281927083333,46.334715625,46.334715625,206,11.6673578125,5145,54,1728893,0.999206480390876,0.5,2060419,119.18,21534,25946,120.49,73668,36834,10406725,82,4.5,4.5615,54
"32","周期2","光华医院","0","皮肤药",0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,11.83,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
