"","phase","hospital","sales_rep","product","sales_target","potential_revenue","promotional_budget","sr_time_proportion","hosp_code","prod_code","pp_real_revenue","pp_real_volume","pp_sr_sales_performance","pp_deployment_quality_index","pp_customer_relationship_index","pp_promotional_support_index","pp_sales_performance","pp_offer_attractiveness","pp_acc_offer_attractiveness","pp_acc_success_value","sales_training","product_training","field_work","meetings_with_team","kpi_analysis","admin_work","work_time","sales_level","pp_real_revenue_by_sr","pp_real_volume_by_sr","pp_sr_acc_revenue","pp_sales_skills_index","pp_product_knowledge_index","pp_motivation_index","pp_sr_acc_field_work","pp_target_revenue_realization_by_sr","product_price","target_revenue","target_volume","other_time","sr_time","no.hospitals","sr_time_total","last_revenue_by_sr","sr_time_by_hosp","product_time_proportion","sr_acc_field_work","overhead_factor","overhead_time","real_sr_time","pp_experience_index","field_work_peraccount","product_knowledge_addition_current_period","product_knowledge_transfer_value","ss_accumulated_field_work_delta","ss_accumulated_sales_training_delta","ss_experience_index_pp","m_sales_training_delta","m_admin_work_delta","sales_skills_index","product_knowledge_index","srsp_motivation_delta","srsp_sales_skills_delta","srsp_product_knowledge_delta","srsp_time_with_account_delta","sr_sales_performance","dq_admin_work_delta","dq_meetings_with_team_delta","dq_kpi_analysis_factor","deployment_quality_index","ps_promotional_budget_factor","promotional_support_index","sp_field_work_delta","sp_deployment_quality_delta","sales_performance","cr_product_knowledge_delta","cr_promotional_support_delta","cr_pp_customer_relationship_index","customer_relationship_index","oa_customer_relationship_factor","oa_sales_performance_factor","cp_offer_attractiveness","offer_attractiveness","acc_offer_attractiveness","market_share","real_revenue","real_volume","target_revenue_by_sr","target_revenue_percent","bonus_factor","real_revenue_by_sr","target_revenue_realization_by_sr","target_volume_by_sr","real_volume_by_sr","target_volume_realization_by_sr","bonus_tmp","bonus","sr_acc_revenue","experience_index","m_meeting_with_team_delta","m_sales_target_realization_delta","motivation_index"
"11","周期1","中日医院","小白","三代降糖药",115596,450000,23400,0.09,3,3,34113,359,34.42,56,42,34.88,34.276,45.74208,99,0,7,5,7,8,8,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,115596,1217,87,7.83,2,87,1821842,43.5,0.18,15,0.645,1,7.74,34,3.5,4.75,24.02,3.4875,2.1,5.6,3.25,0.583333333333333,37,29,8.7,1.4,-0.5,-0.52,35.86,4.86666666666667,12.25,0.933333333333333,60,0.981714285714286,34.2421942857143,2.5,4.5,36.489,0.9,5.38857142857143,42,45.8175714285714,0.629087857142857,0.358652,46.6826342857143,46.6826342857143,146,11.8413171428571,53286,561,2181064,1.19717516667197,1,2815837,129.1,25849,32949,127.47,101370,101370,5528842,54,3.25,3.8175,90
"12","周期1","中日医院","0","皮肤药",0,1200000,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,43.5,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"13","周期1","铁路医院","小宋","口服抗生素",884328,6000000,68200,0.31,4,1,810366,9105,59.572259,44,44.875975,77.4326444388467,58.2921209375,60.345522075,125,0,7,2,8,8,8,10,100,"senior",1994989,23854,9994989,75,85,42,6,90.35,89,884328,9936,90,27.9,2,90,1713005,45,0.62,14,1.18,2,27.28,80,4,1.125,71.35,3.275,2.1,9.2,3.25,0.583333333333333,81,86,-2.4,7.35,7.3,1.476,62.520259,4.86666666666667,12.25,0.933333333333333,48,1.3423,103.937838630264,3,3.56,62.325224484375,6.6,7.85575,44.875975,52.2922125,0.6614610625,0.6379026938125,64.73260412875,64.73260412875,190,18.83956247725,1130374,12701,1992943,1.16341925446803,1,2197285,110.25,23900,26277,109.95,72675,72675,12192274,86,0.125,5.23125,45
"14","周期1","铁路医院","小宋","一代降糖药",211313,1320000,19800,0.09,4,2,166899,2568,49.309133328125,82,52.5408571428571,35.2598191742496,47.1411747054687,51.0206401104777,109,0,7,2,8,8,8,10,100,"senior",1994989,23854,9994989,75,85,42,6,90.35,65,211313,3251,90,8.1,2,90,1713005,45,0.18,14,1.18,2,7.92,80,4,1.125,71.35,3.275,2.1,9.2,3.25,0.583333333333333,81,86,-2.4,7.35,7.3,-0.16,51.439133328125,4.86666666666667,12.25,0.933333333333333,85,0.940571428571429,33.1643784918942,3,6.4,51.7946436724609,6.6,4.46285714285714,51.2704285714286,56.4812857142857,0.682406428571429,0.492303586104297,56.834472309115,56.834472309115,166,16.233788923646,214286,3297,1992943,1.16341925446803,1,2197285,110.25,23900,26277,109.95,72675,72675,12192274,86,0.125,5.23125,45
"15","周期1","铁路医院","小宋","三代降糖药",111640,660000,22000,0.1,4,3,72593,764,33.805,64,49.325,32.412,34.15975,47.19778,102,0,7,2,8,8,8,10,100,"senior",1994989,23854,9994989,75,85,42,6,90.35,95,111640,1175,90,9,2,90,1713005,45,0.2,14,1.18,2,8.8,80,4,1.125,71.35,3.275,2.1,9.2,3.25,0.583333333333333,81,86,-2.4,7.35,7.3,0.800000000000001,36.415,4.86666666666667,12.25,0.933333333333333,67,0.965714285714286,31.3007314285714,3,4.99,36.9991875,6.6,5.02857142857143,49.325,54.9035714285714,0.674517857142857,0.35933225,48.5406492857143,48.5406492857143,151,12.7703246428571,84284,887,1992943,1.16341925446803,1,2197285,110.25,23900,26277,109.95,72675,72675,12192274,86,0.125,5.23125,45
"16","周期1","铁路医院","0","皮肤药",0,132000,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,45,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"17","周期1","海港医院","小青","口服抗生素",307653,1980000,29500,0.16,5,1,270632,3041,60.973448928125,53,43.1142857142857,33.1385328677187,56.0680866960938,58.3918795640446,123,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,307653,3457,87,13.92,4,87,1420487,23.49,0.59,17,1.11,2,13.6,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-8,58.548448928125,4.86666666666667,12.25,0.933333333333333,57,1.05142857142857,34.8428002723443,0.75,4.26,58.8178583701172,5.15,6.44285714285714,43.1142857142857,49.1046428571429,0.645523214285714,0.595814300441406,61.569786597913,61.569786597913,185,16.9418719587478,335449,3769,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"18","周期1","海港医院","小青","一代降糖药",111671,660000,11000,0.06,5,2,99484,1531,56.5058465,67,46.088,33.7996114759639,54.522183025,57.701557667,119,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,65,111671,1718,87,5.22,4,87,1420487,23.49,0.22,17,1.11,2,5.1,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-5.8,55.1808465,4.86666666666667,12.25,0.933333333333333,70,0.92,31.0956425578868,0.75,5.2,56.09368063125,5.15,4,46.088,50.4905,0.6524525,0.563124167575,59.8855500545,59.8855500545,179,17.4542200218,115198,1772,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"19","周期1","海港医院","小青","三代降糖药",58054,220000,9500,0.05,5,3,23701,249,32.225,46,46.525,42.6567944574689,34.95275,46.70122,105,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,95,58054,611,87,4.35,4,87,1420487,23.49,0.19,17,1.11,2,4.25,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-7.5,30.05,4.86666666666667,12.25,0.933333333333333,50,0.86,36.6848432334233,0.75,3.7,32.0531875,5.15,2.5,46.525,49.9525,0.6497625,0.352737583333333,47.154755,47.154755,152,12.0773775,26570,280,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"20","周期1","海港医院","0","皮肤药",0,66000,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,23.49,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"21","周期1","第六医院","小白","口服抗生素",579149,3960000,38400,0.32,6,1,461988,5191,53.85192583125,77,46.4695,77.376,51.6923809128125,54.7216713858375,120,0,7,5,7,8,8,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,579149,6507,87,27.84,2,87,1821842,43.5,0.64,15,0.645,1,27.52,34,3.5,4.75,24.02,3.4875,2.1,5.6,3.25,0.583333333333333,37,29,8.7,1.4,-0.5,1.584,56.34392583125,4.86666666666667,12.25,0.933333333333333,80,1.166,90.220416,2.5,5.8,56.4660396016406,0.9,7.315,46.4695,51.53925,0.65769625,0.567592475219688,60.3633985131813,60.3633985131813,180,16.2180391079088,642234,7216,2181064,1.19717516667197,1,2815837,129.1,25849,32949,127.47,101370,101370,5528842,54,3.25,3.8175,90
"22","周期1","第六医院","小白","一代降糖药",133393,792000,10800,0.09,6,2,107679,1657,48.34970425625,93,49.8254285714286,55.8171428571429,50.0680563678125,53.6385865915232,123,0,7,5,7,8,8,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,133393,2052,87,7.83,2,87,1821842,43.5,0.18,15,0.645,1,7.74,34,3.5,4.75,24.02,3.4875,2.1,5.6,3.25,0.583333333333333,37,29,8.7,1.4,-0.5,-0.52,49.78970425625,4.86666666666667,12.25,0.933333333333333,96,0.912,50.9052342857143,2.5,7.6,51.5042922841406,0.9,3.80000000000001,49.8254285714286,52.6104285714286,0.663052142857143,0.487077261114531,55.7467213811576,55.7467213811576,179,15.798688552463,125126,1925,2181064,1.19717516667197,1,2815837,129.1,25849,32949,127.47,101370,101370,5528842,54,3.25,3.8175,90
"23","周期1","第六医院","小白","三代降糖药",69438,300000,10800,0.09,6,3,29952,315,35.25,46,47.27,39.3731097941389,36.3465,46.96172,107,0,7,5,7,8,8,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,69438,731,87,7.83,2,87,1821842,43.5,0.18,15,0.645,1,7.74,34,3.5,4.75,24.02,3.4875,2.1,5.6,3.25,0.583333333333333,37,29,8.7,1.4,-0.5,-0.52,36.69,4.86666666666667,12.25,0.933333333333333,50,0.912,35.9082761322547,2.5,3.7,37.469125,0.9,3.80000000000001,47.27,50.055,0.650275,0.359958833333333,47.60853,47.60853,155,12.304265,36913,389,2181064,1.19717516667197,1,2815837,129.1,25849,32949,127.47,101370,101370,5528842,54,3.25,3.8175,90
"24","周期1","第六医院","0","皮肤药",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,43.5,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"25","周期1","小营医院","小青","口服抗生素",549047,3300000,30500,0.28,7,1,526916,5920,58.577412525,52,52.0206875,50.0110637474176,59.4476194225,62.6064234842,128,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,549047,6169,87,24.36,4,87,1420487,40.02,0.61,17,1.11,2,23.8,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-0.0999999999999996,60.102412525,4.86666666666667,12.25,0.933333333333333,56,1.06285714285714,53.1546163258267,0.75,4.18,60.812214249375,5.15,6.58571428571429,51.01034375,57.0935580357143,0.685467790178572,0.6197465709925,64.6035058666929,64.6035058666929,193,18.7621035200157,619149,6957,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"26","周期1","小营医院","小青","一代降糖药",178075,1400000,10000,0.09,7,2,151577,2332,58.6806425625,48,46.968,29.5242692316987,51.065402790625,54.144235013875,109,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,65,178075,2740,87,7.83,4,87,1420487,40.02,0.2,17,1.11,2,7.65,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-0.699999999999999,59.9056425625,4.86666666666667,12.25,0.933333333333333,52,0.88,25.9813569238949,0.75,3.86,58.5050826195312,5.15,3,46.968,50.7205,0.6536025,0.592060991434375,61.6677594860625,61.6677594860625,171,18.0003278458187,252005,3877,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"27","周期1","小营医院","小青","三代降糖药",93769,216000,10000,0.09,7,3,20401,215,30.85,64,41.3525,35.7692991192326,34.9685,45.66798,101,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,95,93769,987,87,7.83,4,87,1420487,40.02,0.2,17,1.11,2,7.65,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-0.699999999999999,32.075,4.86666666666667,12.25,0.933333333333333,67,0.88,31.4769832249247,0.75,4.99,33.833875,5.15,3,41.3525,45.105,0.625525,0.355111833333333,46.32771,46.32771,147,11.663855,25194,265,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"28","周期1","小营医院","0","皮肤药",0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,40.02,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"29","周期1","光华医院","小青","口服抗生素",151955,1188000,17100,0.08,8,1,107799,1211,44.17,85,45.7095,41.8528,47.4325,49.969,110,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,151955,1707,87,6.96,4,87,1420487,12.18,0.57,17,1.11,2,6.8,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-16.5,37.495,4.86666666666667,12.25,0.933333333333333,88,0.909714285714286,38.0740900571429,0.75,6.76,41.368875,5.15,3.74285714285714,45.7095,49.9448571428571,0.649724285714286,0.3651585,47.8984814285714,47.8984814285714,158,8.73908885714286,103820,1167,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"30","周期1","光华医院","小青","一代降糖药",68685,396000,6300,0.03,8,2,64900,998,62.8427379515625,60,52.8825,34.5427788114454,58.0320534636719,61.7595784938438,125,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,65,68685,1057,87,2.61,4,87,1420487,12.18,0.21,17,1.11,2,2.55,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-12.35,58.2427379515625,4.86666666666667,12.25,0.933333333333333,64,0.732,25.285314089978,0.75,4.78,59.1835668295899,5.15,0.3,51.44125,53.43875,0.66719375,0.600202801955078,62.6999181173047,62.6999181173047,188,18.3099754351914,72508,1116,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"31","周期1","光华医院","小青","三代降糖药",35458,42000,6300,0.03,8,3,4756,50,34.2175,73,46.3265,35.0512261338185,36.464125,46.78243,113,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,95,35458,373,87,2.61,4,87,1420487,12.18,0.21,17,1.11,2,2.55,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-12.35,29.6175,4.86666666666667,12.25,0.933333333333333,76,0.732,25.6574975299551,0.75,5.56,32.47865625,5.15,0.3,46.3265,48.324,0.64162,0.353304875,46.8630925,46.8630925,160,11.93154625,5011,53,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
"32","周期1","光华医院","0","皮肤药",0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,12.18,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"33","周期1","西河医院","小青","口服抗生素",97286,936000,7600,0.05,9,1,60736,682,41.40630545,78,52.815,33.5402778871008,43.7310473675,47.3925311569,110,0,10,5,7,8,8,10,100,"middle",1616040,19410,6616040,50,60,49,10,108.99,89,97286,1093,87,4.35,4,87,1420487,11.31,0.38,17,1.11,2,4.25,61,1.75,4.75,54.4,3.8875,2.8,8.06,-2,0.583333333333333,56,65,-0.3,4.4,6,-17.34375,34.30943045,4.86666666666667,12.25,0.933333333333333,81,0.784,26.2955778634871,0.75,5.92,37.886334679375,5.15,1.3,51.4075,54.055,0.670275,0.360515112905833,48.44190677435,48.44190677435,158,9.06514406461,84850,953,1775792,1.25012900505249,1,1730266,97.44,21617,21547,99.68,50579,50579,8346306,72,3,5.488,52
