"","phase","hospital","sales_rep","product","sales_target","potential_revenue","promotional_budget","sr_time_proportion","hosp_code","prod_code","pp_real_revenue","pp_real_volume","pp_sr_sales_performance","pp_deployment_quality_index","pp_customer_relationship_index","pp_promotional_support_index","pp_sales_performance","pp_offer_attractiveness","pp_acc_offer_attractiveness","pp_acc_success_value","sales_training","product_training","field_work","meetings_with_team","kpi_analysis","admin_work","work_time","sales_level","pp_real_revenue_by_sr","pp_real_volume_by_sr","pp_sr_acc_revenue","pp_sales_skills_index","pp_product_knowledge_index","pp_motivation_index","pp_sr_acc_field_work","pp_target_revenue_realization_by_sr","product_price","target_revenue","target_volume","other_time","sr_time","no.hospitals","sr_time_total","last_revenue_by_sr","sr_time_by_hosp","product_time_proportion","sr_acc_field_work","overhead_factor","overhead_time","real_sr_time","pp_experience_index","field_work_peraccount","product_knowledge_addition_current_period","product_knowledge_transfer_value","ss_accumulated_field_work_delta","ss_accumulated_sales_training_delta","ss_experience_index_pp","m_sales_training_delta","m_admin_work_delta","sales_skills_index","product_knowledge_index","srsp_motivation_delta","srsp_sales_skills_delta","srsp_product_knowledge_delta","srsp_time_with_account_delta","sr_sales_performance","dq_admin_work_delta","dq_meetings_with_team_delta","dq_kpi_analysis_factor","deployment_quality_index","ps_promotional_budget_factor","promotional_support_index","sp_field_work_delta","sp_deployment_quality_delta","sales_performance","cr_product_knowledge_delta","cr_promotional_support_delta","cr_pp_customer_relationship_index","customer_relationship_index","oa_customer_relationship_factor","oa_sales_performance_factor","cp_offer_attractiveness","offer_attractiveness","acc_offer_attractiveness","market_share","real_revenue","real_volume","target_revenue_by_sr","target_revenue_percent","bonus_factor","real_revenue_by_sr","target_revenue_realization_by_sr","target_volume_by_sr","real_volume_by_sr","target_volume_realization_by_sr","bonus_tmp","bonus","sr_acc_revenue","experience_index","m_meeting_with_team_delta","m_sales_target_realization_delta","motivation_index"
"11","周期1","中日医院","小宋","三代降糖药",50000,450000,52000,0.2,3,3,34113,359,34.42,56,42,34.88,34.276,45.74208,99,0,5,1,5,10,14,10,100,"senior",1994989,23854,9994989,75,85,42,6,90.35,95,50000,526,89,17.8,2,89,1372544,69.42,0.26,11,1.18,2,17.4,80,2.5,0.5625,71.35,2.6375,1.5,9.2,3.25,0.583333333333333,81,86,-2.4,7.35,7.3,7.875,40.5675,4.86666666666667,13.75,1.23333333333333,67,1.306,45.55328,1.5,4.99,40.067625,6.6,7.7475,42,49.345875,0.646729375,0.3634235,47.674585,47.674585,147,12.3372925,55518,584,1425000,1.03821808262613,1,2293114,160.92,17127,26902,157.07,82552,82552,12288103,87,-1,-0.0459999999999994,43
"12","周期1","中日医院","0","皮肤药",0,1200000,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,69.42,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"13","周期1","铁路医院","小木","口服抗生素",900000,6000000,45000,0.3,4,1,810366,9105,59.572259,44,44.875975,77.4326444388467,58.2921209375,60.345522075,125,0,10,4,2,10,14,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,89,900000,10112,86,25.8,2,86,1713005,43,0.6,10,0.98,2,25.2,34,1,3.5,42.55,2.425,2.8,5.6,-2,0.583333333333333,33,48,4.4,0.6,3.6,0.54,60.862259,4.86666666666667,13.75,1.23333333333333,54,1.25,96.7908055485584,0.5,4.02,61.048724484375,2.8,7.5375,44.875975,50.75535,0.65377675,0.6225846938125,63.50615162875,63.50615162875,189,18.10369097725,1086221,12205,1910000,1.11499966433256,1,2092046,109.53,22944,24901,108.53,68743,68743,4890559,50,0,5.28525,64
"14","周期1","铁路医院","小木","一代降糖药",200000,1320000,7500,0.05,4,2,166899,2568,49.309133328125,82,52.5408571428571,35.2598191742496,47.1411747054687,51.0206401104777,109,0,10,4,2,10,14,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,65,200000,3077,86,4.3,2,86,1713005,43,0.1,10,0.98,2,4.2,34,1,3.5,42.55,2.425,2.8,5.6,-2,0.583333333333333,33,48,4.4,0.6,3.6,-7.6,46.529133328125,4.86666666666667,13.75,1.23333333333333,95,0.78,27.5026589559147,0.5,7.5,48.2071436724609,2.8,1.25,51.2704285714286,53.0629285714286,0.665314642857143,0.427728586104297,52.2763008805435,52.2763008805435,161,14.4105203522174,190219,2926,1910000,1.11499966433256,1,2092046,109.53,22944,24901,108.53,68743,68743,4890559,50,0,5.28525,64
"15","周期1","铁路医院","小木","三代降糖药",80000,660000,22500,0.15,4,3,72593,764,33.805,64,49.325,32.412,34.15975,47.19778,102,0,10,4,2,10,14,10,100,"junior",1298513,15630,2798513,29,45,62,8,83.4,95,80000,842,86,12.9,2,86,1713005,43,0.3,10,0.98,2,12.6,34,1,3.5,42.55,2.425,2.8,5.6,-2,0.583333333333333,33,48,4.4,0.6,3.6,4.45,37.05,4.86666666666667,13.75,1.23333333333333,76,0.971428571428571,31.4859428571429,0.5,5.56,37.4644375,2.8,5.15714285714285,49.325,53.6571428571429,0.668285714285714,0.359952583333333,48.3285835714286,48.3285835714286,150,12.6642917857143,83584,880,1910000,1.11499966433256,1,2092046,109.53,22944,24901,108.53,68743,68743,4890559,50,0,5.28525,64
"16","周期1","铁路医院","0","皮肤药",0,132000,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,43,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"17","周期1","海港医院","小白","口服抗生素",300000,1980000,17700,0.15,5,1,270632,3041,60.973448928125,53,43.1142857142857,33.1385328677187,56.0680866960938,58.3918795640446,123,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,300000,3371,88,13.2,4,88,1869785,22.44,0.59,13,0.645,1,13.05,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-8.6875,58.289698928125,4.86666666666667,13.75,1.23333333333333,64,0.916571428571429,30.3738324113262,0.625,4.78,58.7215458701172,0.5,3.91428571428572,43.1142857142857,45.8335714285714,0.629167857142857,0.594658550441406,60.8462273121987,60.8462273121987,184,16.5077363873192,326853,3673,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"18","周期1","海港医院","小白","一代降糖药",100000,660000,3000,0.025,5,2,99484,1531,56.5058465,67,46.088,33.7996114759639,54.522183025,57.701557667,119,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,100000,1538,88,2.2,4,88,1869785,22.44,0.1,13,0.645,1,2.18,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-13.46,51.4358465,4.86666666666667,13.75,1.23333333333333,79,0.648,21.9021482364246,0.625,5.74,53.38668063125,0.5,-1.8,46.088,45.093,0.625465,0.5209602513625,56.27621508175,56.27621508175,175,16.0104860327,105669,1626,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"19","周期1","海港医院","小白","三代降糖药",30000,220000,9300,0.08,5,3,23701,249,32.225,46,46.525,42.6567944574689,34.95275,46.70122,105,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,30000,316,88,7.04,4,88,1869785,22.44,0.31,13,0.645,1,6.96,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-2.08,32.845,4.86666666666667,13.75,1.23333333333333,56,0.852,36.3435888777635,0.625,4.18,34.2391875,0.5,2.3,46.525,48.195,0.640975,0.35565225,46.978135,46.978135,152,11.9890675,26376,278,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"20","周期1","海港医院","0","皮肤药",0,66000,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,22.44,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"21","周期1","第六医院","小白","口服抗生素",550000,3960000,44250,0.15,6,1,461988,5191,53.85192583125,77,46.4695,77.376,51.6923809128125,54.7216713858375,120,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,550000,6180,88,13.2,4,88,1869785,22.44,0.59,13,0.645,1,13.05,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-8.6875,51.16817583125,4.86666666666667,13.75,1.23333333333333,90,1.2425,96.13968,0.625,7,52.7304771016406,0.5,7.509375,46.4695,51.52559375,0.65762796875,0.509148587829532,56.8540340197719,56.8540340197719,177,14.1124204118631,558852,6279,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"22","周期1","第六医院","小白","一代降糖药",120000,792000,7500,0.025,6,2,107679,1657,48.34970425625,93,49.8254285714286,55.8171428571429,50.0680563678125,53.6385865915232,123,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,120000,1846,88,2.2,4,88,1869785,22.44,0.1,13,0.645,1,2.18,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-13.46,43.27970425625,4.86666666666667,13.75,1.23333333333333,107,0.78,43.5373714285714,0.625,8,46.6080422841406,0.5,1.25,49.8254285714286,50.8129285714286,0.654064642857143,0.398944761114531,50.0992713811576,50.0992713811576,173,13.539708552463,107234,1650,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"23","周期1","第六医院","小白","三代降糖药",40000,300000,23250,0.08,6,3,29952,315,35.25,46,47.27,39.3731097941389,36.3465,46.96172,107,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,40000,421,88,7.04,4,88,1869785,22.44,0.31,13,0.645,1,6.96,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-2.08,35.87,4.86666666666667,13.75,1.23333333333333,56,0.98,38.5856475982562,0.625,4.18,36.856375,0.5,5.35,47.27,50.9225,0.6546125,0.359141833333333,47.73301,47.73301,155,12.366505,37100,391,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"24","周期1","第六医院","0","皮肤药",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,22.44,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"25","周期1","小营医院","小白","口服抗生素",550000,3300000,45750,0.15,7,1,526916,5920,58.577412525,52,52.0206875,50.0110637474176,59.4476194225,62.6064234842,128,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,550000,6180,88,13.2,4,88,1869785,21.56,0.61,13,0.645,1,13.05,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-8.6875,55.893662525,4.86666666666667,13.75,1.23333333333333,62,1.2575,62.8889126623776,0.625,4.64,57.741401749375,0.5,7.565625,51.01034375,56.103,0.680515,0.5828968209925,62.19440925955,62.19440925955,190,17.31664555573,571449,6421,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"26","周期1","小营医院","小白","一代降糖药",160000,1400000,7500,0.025,7,2,151577,2332,58.6806425625,48,46.968,29.5242692316987,51.065402790625,54.144235013875,109,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,160000,2462,88,2.2,4,88,1869785,21.56,0.1,13,0.645,1,2.18,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-13.46,53.6106425625,4.86666666666667,13.75,1.23333333333333,58,0.78,23.028930000725,0.625,4.34,53.8735826195312,0.5,1.25,46.968,47.9555,0.6397775,0.529724487151563,57.3745692290938,57.3745692290938,166,16.4498276916375,230298,3543,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"27","周期1","小营医院","小白","三代降糖药",30000,216000,21750,0.07,7,3,20401,215,30.85,64,41.3525,35.7692991192326,34.9685,45.66798,101,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,30000,316,88,6.16,4,88,1869785,21.56,0.29,13,0.645,1,6.09,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-3.82,30.6,4.86666666666667,13.75,1.23333333333333,76,0.962857142857143,34.4407251519468,0.625,5.56,32.835375,0.5,4.96428571428571,41.3525,44.7542857142857,0.623771428571429,0.3537805,46.1776871428571,46.1776871428571,147,11.5888435714286,25032,263,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"28","周期1","小营医院","0","皮肤药",0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,21.56,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"29","周期1","光华医院","小白","口服抗生素",135000,1188000,24400,0.15,8,1,107799,1211,44.17,85,45.7095,41.8528,47.4325,49.969,110,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,89,135000,1517,88,13.2,4,88,1869785,21.56,0.61,13,0.645,1,13.05,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-8.6875,41.48625,4.86666666666667,13.75,1.23333333333333,99,0.993142857142857,41.5658093714286,0.625,7.9,44.5840625,0.5,5.64571428571429,45.7095,49.5542142857143,0.647771071428571,0.362513125,47.6616303571429,47.6616303571429,158,8.59697821428572,102132,1148,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"30","周期1","光华医院","小白","一代降糖药",65000,396000,4000,0.025,8,2,64900,998,62.8427379515625,60,52.8825,34.5427788114454,58.0320534636719,61.7595784938438,125,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,65,65000,1000,88,2.2,4,88,1869785,21.56,0.1,13,0.645,1,2.18,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-13.46,57.7727379515625,4.86666666666667,13.75,1.23333333333333,71,0.664,22.9364051307997,0.625,5.26,58.9208168295899,0.5,-1.4,51.44125,50.70625,0.65353125,0.597049801955078,61.9642381173047,61.9642381173047,187,18.0892714351914,71634,1102,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"31","周期1","光华医院","小白","三代降糖药",6500,42000,11600,0.07,8,3,4756,50,34.2175,73,46.3265,35.0512261338185,36.464125,46.78243,113,0,15,2,5,10,14,10,100,"junior",1713005,20541,2713005,33,24,87,8,87.04,95,6500,68,88,6.16,4,88,1869785,21.56,0.29,13,0.645,1,6.09,34,1.25,1.125,24.02,3.0625,3.8,5.6,-4,0.583333333333333,38,25,8.7,1.6,-2.5,-3.82,33.9675,4.86666666666667,13.75,1.23333333333333,85,0.8432,29.5551938760358,0.625,6.4,35.90290625,0.5,2.08,46.3265,47.8535,0.6392675,0.357870541666667,47.0429325,47.0429325,160,12.02146625,5049,53,2086500,1.11590370015804,1,2167678,103.89,25215,26427,104.81,67560,67560,4880683,50,0,6.778,89
"32","周期1","光华医院","0","皮肤药",0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,21.56,0,0,2,4,0,0,0,0,0,0,0,0,-2,-5,0,0,-20,-20,-20,0,0,-10,-10,0,0,0.6,0,0,-20,0,-10,-3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"33","周期1","西河医院","小宋","口服抗生素",80000,936000,13500,0.1,9,1,60736,682,41.40630545,78,52.815,33.5402778871008,43.7310473675,47.3925311569,110,0,5,1,5,10,14,10,100,"senior",1994989,23854,9994989,75,85,42,6,90.35,89,80000,899,89,8.9,2,89,1372544,19.58,0.45,11,1.18,2,8.7,80,2.5,0.5625,71.35,2.6375,1.5,9.2,3.25,0.583333333333333,81,86,-2.4,7.35,7.3,-14.125,36.55380545,4.86666666666667,13.75,1.23333333333333,91,0.866,29.0458806502293,1.5,7.1,39.843115929375,6.6,2.65,51.4075,55.44,0.6772,0.3631241545725,48.87544927435,48.87544927435,159,9.32526956461,87285,981,1425000,1.03821808262613,1,2293114,160.92,17127,26902,157.07,82552,82552,12288103,87,-1,-0.0459999999999994,43
